Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-202410-06731,2024-10-03,2024-10-06,Standard Class,CUST-1353,Nisha Pandey,Corporate,East,Jharkhand,PROD-0122,Xiaomi Pad 6,Technology,Tablets,75150.04,1,0.0,21686.94
ORD-202111-08406,2021-11-14,2021-11-18,Second Class,CUST-1091,Vikram Saxena,Consumer,North,Haryana,PROD-0105,Xiaomi 14,Technology,Phones,141245.44,2,0.1,49222.2
ORD-202202-01731,2022-02-11,2022-02-18,Standard Class,CUST-1197,Sanjay Nair,Corporate,West,Madhya Pradesh,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,54927.06,2,0.1,-795.83
ORD-202203-08152,2022-03-15,2022-03-21,Standard Class,CUST-1443,Suresh Gupta,Consumer,East,Bihar,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,47212.52,1,0.05,15678.68
ORD-202301-03796,2023-01-13,2023-01-18,Second Class,CUST-1135,Ritika Dubey,Small Business,East,Jharkhand,PROD-0166,Gel Pen Pack 20,Office Supplies,Writing,205.34,1,0.0,52.49
ORD-202308-09869,2023-08-10,2023-08-13,Second Class,CUST-1069,Sanjay Khanna,Consumer,North,Delhi,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,3920.79,2,0.15,880.21
ORD-202210-06274,2022-10-03,2022-10-05,Second Class,CUST-1073,Isha Banerjee,Consumer,North,Haryana,PROD-0125,Sony WH-1000XM5,Technology,Accessories,3629.46,3,0.0,559.98
ORD-202410-07697,2024-10-24,2024-10-27,Standard Class,CUST-1448,Priya Reddy,Home Office,South,Andhra Pradesh,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,88015.0,2,0.0,-205.04
ORD-202408-02681,2024-08-26,2024-08-31,Second Class,CUST-1347,Pallavi Verma,Corporate,East,Jharkhand,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,9164.8,1,0.2,1413.05
ORD-202208-08782,2022-08-01,2022-08-06,Second Class,CUST-1435,Ananya Mehra,Consumer,South,Andhra Pradesh,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,7942.62,3,0.3,-218.88
ORD-202203-05427,2022-03-10,2022-03-15,Standard Class,CUST-1483,Krishna Gupta,Consumer,South,Kerala,PROD-0152,Wall Art Set,Furniture,Furnishings,24168.91,2,0.05,4335.08
ORD-202111-08328,2021-11-02,2021-11-09,Standard Class,CUST-1299,Kunal Iyer,Corporate,West,Goa,PROD-0166,Gel Pen Pack 20,Office Supplies,Writing,8038.14,3,0.1,2979.35
ORD-202210-09770,2022-10-08,2022-10-12,Standard Class,CUST-1471,Vikram Sinha,Consumer,North,Uttarakhand,PROD-0148,Kitchen Storage Rack,Furniture,Storage,5303.29,1,0.15,80.61
ORD-202410-02031,2024-10-19,2024-10-22,Standard Class,CUST-1442,Vihaan Banerjee,Small Business,East,Bihar,PROD-0123,Realme Pad 2,Technology,Tablets,143150.18,2,0.15,50003.49
ORD-202105-03152,2021-05-16,2021-05-21,Standard Class,CUST-1031,Aanya Kumar,Corporate,West,Maharashtra,PROD-0106,Vivo X100,Technology,Phones,102265.62,2,0.0,11799.37
ORD-202410-03012,2024-10-11,2024-10-14,Second Class,CUST-1294,Lakshmi Chopra,Consumer,South,Tamil Nadu,PROD-0146,Wardrobe 3-Door,Furniture,Storage,22870.92,1,0.05,-2129.84
ORD-202212-03465,2022-12-26,2022-12-28,Second Class,CUST-1135,Ritika Dubey,Small Business,East,Jharkhand,PROD-0108,Realme GT 5,Technology,Phones,68634.57,1,0.0,19593.01
ORD-202407-05171,2024-07-07,2024-07-12,Second Class,CUST-1384,Aarav Reddy,Home Office,East,Bihar,PROD-0115,MSI Creator Z16,Technology,Laptops,222122.58,2,0.1,70978.03
ORD-202312-01659,2023-12-02,2023-12-06,Second Class,CUST-1405,Komal Menon,Consumer,North,Uttarakhand,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,44083.48,3,0.25,-1115.43
ORD-202206-08616,2022-06-28,2022-07-02,Second Class,CUST-1060,Divya Mishra,Consumer,South,Telangana,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,193824.83,3,0.05,61320.97
ORD-202110-05456,2021-10-23,2021-10-26,Standard Class,CUST-1428,Komal Kapoor,Home Office,South,Telangana,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,22332.56,2,0.05,8732.23
ORD-202108-00312,2021-08-16,2021-08-22,Standard Class,CUST-1180,Krishna Mishra,Consumer,North,Rajasthan,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,13010.57,2,0.2,2473.08
ORD-202308-05771,2023-08-02,2023-08-06,Second Class,CUST-1258,Riya Tiwari,Corporate,South,Kerala,PROD-0127,Logitech MX Master,Technology,Accessories,7604.64,1,0.1,2631.41
ORD-202202-04713,2022-02-18,2022-02-23,Standard Class,CUST-1096,Krishna Iyer,Consumer,North,Delhi,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,8540.51,2,0.05,429.01
ORD-202310-05502,2023-10-26,2023-11-01,Standard Class,CUST-1172,Diya Verma,Consumer,East,Jharkhand,PROD-0127,Logitech MX Master,Technology,Accessories,14076.64,1,0.0,2472.93
ORD-202302-04526,2023-02-06,2023-02-13,Standard Class,CUST-1466,Tushar Joshi,Consumer,North,Punjab,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,3412.93,1,0.0,962.08
ORD-202311-04830,2023-11-03,2023-11-06,First Class,CUST-1179,Komal Sharma,Small Business,South,Tamil Nadu,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,6133.46,1,0.15,1821.37
ORD-202407-07530,2024-07-14,2024-07-19,Second Class,CUST-1288,Reyansh Bhatia,Corporate,North,Uttar Pradesh,PROD-0165,Pencil Box Premium,Office Supplies,Writing,5403.77,2,0.05,2039.18
ORD-202407-08023,2024-07-11,2024-07-11,Same Day,CUST-1328,Deepak Agarwal,Corporate,North,Uttar Pradesh,PROD-0110,Dell XPS 15,Technology,Laptops,309804.18,4,0.1,95869.97
ORD-202111-02363,2021-11-13,2021-11-19,Standard Class,CUST-1484,Rohan Banerjee,Corporate,North,Rajasthan,PROD-0104,Google Pixel 8,Technology,Phones,50532.09,1,0.1,5880.21
ORD-202310-06687,2023-10-27,2023-10-31,Standard Class,CUST-1175,Shivam Mehra,Corporate,West,Goa,PROD-0123,Realme Pad 2,Technology,Tablets,30052.84,1,0.0,5930.82
ORD-202412-06667,2024-12-23,2024-12-25,First Class,CUST-1254,Ayaan Bhatia,Consumer,West,Maharashtra,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,110037.36,4,0.05,27168.51
ORD-202307-06694,2023-07-25,2023-07-30,Standard Class,CUST-1056,Mohit Verma,Small Business,South,Karnataka,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,48735.73,1,0.0,6499.66
ORD-202405-09876,2024-05-21,2024-05-26,Standard Class,CUST-1439,Sai Bhatia,Corporate,South,Kerala,PROD-0105,Xiaomi 14,Technology,Phones,156450.97,3,0.0,51919.62
ORD-202312-01570,2023-12-27,,Standard Class,CUST-1274,Rahul Sinha,Small Business,South,Tamil Nadu,PROD-0104,Google Pixel 8,Technology,Phones,7695.76,1,0.05,1438.07
ORD-202104-08523,2021-04-26,2021-04-30,Standard Class,CUST-1339,Tanvi Kumar,Consumer,South,Andhra Pradesh,PROD-0104,Google Pixel 8,Technology,Phones,62831.55,2,0.1,15237.59
ORD-202406-00624,2024-06-25,2024-06-28,Second Class,CUST-1029,Akash Tiwari,Corporate,East,Assam,PROD-0109,MacBook Air M2,Technology,Laptops,347576.35,3,0.05,40960.54
ORD-202312-05299,2023-12-14,2023-12-16,Second Class,CUST-1489,Sneha Singh,Small Business,East,Odisha,PROD-0134,Executive Leather Chair,Furniture,Chairs,73294.29,3,0.15,11893.71
ORD-202403-04223,2024-03-22,2024-03-26,Standard Class,CUST-1348,Nikhil Sharma,Consumer,North,Uttar Pradesh,PROD-0104,Google Pixel 8,Technology,Phones,93335.41,3,0.05,24388.54
ORD-202211-00501,2022-11-27,2022-11-27,Same Day,CUST-1457,Rohan Gupta,Consumer,North,Uttar Pradesh,PROD-0118,iPad Pro,Technology,Tablets,97715.31,4,0.05,27691.17
ORD-202112-00322,2021-12-16,2021-12-20,Standard Class,CUST-1050,Rekha Bhatia,Consumer,South,Kerala,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,789.14,2,0.2,97.35
ORD-202410-03678,2024-10-04,2024-10-07,Second Class,CUST-1105,Aditya Mehra,Small Business,East,Assam,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,713.45,1,0.0,199.16
ORD-202304-03132,2023-04-23,2023-04-25,First Class,CUST-1210,Pooja Iyer,Consumer,South,Karnataka,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,32131.13,3,0.3,-1642.79
ORD-202210-05652,2022-10-15,2022-10-20,Standard Class,CUST-1120,Vivaan Singh,Corporate,East,Bihar,PROD-0131,Boat Airdopes 500,Technology,Accessories,2750.88,2,0.05,719.29
ORD-202406-07884,2024-06-15,2024-06-17,Second Class,CUST-1239,Vihaan Patel,Corporate,East,Assam,PROD-0129,Anker PowerBank 20K,Technology,Accessories,17357.99,5,0.1,2692.53
ORD-202107-05328,2021-07-05,2021-07-08,Standard Class,CUST-1425,Tushar Tiwari,Consumer,North,Uttarakhand,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,2950.06,2,0.0,779.91
ORD-202405-02808,2024-05-13,2024-05-20,Standard Class,CUST-1211,Varun Reddy,Corporate,East,West Bengal,PROD-0150,Curtain Set Premium,Furniture,Furnishings,8408.0,2,0.1,-212.65
ORD-202204-09804,2022-04-11,2022-04-17,Standard Class,CUST-1258,Riya Tiwari,Corporate,South,Kerala,PROD-0115,MSI Creator Z16,Technology,Laptops,24079.88,1,0.05,7660.91
ORD-202311-00857,2023-11-13,2023-11-18,Standard Class,CUST-1031,Aanya Kumar,Corporate,West,Maharashtra,PROD-0109,MacBook Air M2,Technology,Laptops,260011.28,2,0.1,43205.09
ORD-202407-01112,2024-07-04,2024-07-09,Standard Class,CUST-1014,Sai Tiwari,Consumer,East,Assam,PROD-0110,Dell XPS 15,Technology,Laptops,187278.87,2,0.15,50595.23
ORD-202407-03072,2024-07-10,2024-07-14,Standard Class,CUST-1071,Shivam Sinha,Home Office,South,Tamil Nadu,PROD-0147,TV Entertainment Unit,Furniture,Storage,29184.54,2,0.2,-2829.08
ORD-202406-08113,2024-06-12,2024-06-14,Second Class,CUST-1199,Diya Mishra,Home Office,South,Kerala,PROD-0176,File Folder Pack,Office Supplies,Binders & Organizers,4746.25,2,0.05,1185.7
ORD-202411-07462,2024-11-07,2024-11-07,Same Day,CUST-1400,Shivam Dubey,Home Office,West,Goa,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,17042.63,5,0.15,1208.13
ORD-202312-02743,2023-12-02,2023-12-02,Same Day,CUST-1431,Aanya Tiwari,Consumer,South,Kerala,PROD-0140,Round Dining Table,Furniture,Tables,21919.72,1,0.0,3151.08
ORD-202304-05689,2023-04-11,2023-04-16,Standard Class,CUST-1249,Meera Chatterjee,Small Business,West,Goa,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,120410.25,5,0.2,-21766.21
ORD-202209-08022,2022-09-26,2022-09-29,First Class,CUST-1117,Vivaan Jain,Home Office,South,Telangana,PROD-0101,iPhone 15,Technology,Phones,26361.4,1,0.05,7219.73
ORD-202206-05768,2022-06-23,2022-06-25,First Class,CUST-1051,Rajesh Jain,Small Business,East,Jharkhand,PROD-0155,Photo Frame Set,Furniture,Furnishings,46423.37,5,0.15,-1924.59
ORD-202304-04607,2023-04-13,2023-04-18,Standard Class,CUST-1417,Sai Dubey,Consumer,South,Kerala,PROD-0111,HP Spectre x360,Technology,Laptops,90573.07,1,0.05,10559.36
ORD-202403-09144,2024-03-25,2024-03-31,Standard Class,CUST-1153,Priya Bhatia,Consumer,South,Kerala,PROD-0172,Projector Portable,Office Supplies,Office Equipment,27223.7,2,0.15,6886.15
ORD-202407-09643,2024-07-23,2024-07-26,First Class,CUST-1362,Manish Singh,Corporate,East,Bihar,PROD-0171,Label Maker,Office Supplies,Office Equipment,7937.16,2,0.1,2884.98
ORD-202412-05035,2024-12-24,2024-12-28,Standard Class,CUST-1112,Ritika Chopra,Consumer,West,Gujarat,PROD-0153,Cushion Cover Set,Furniture,Furnishings,19002.87,2,0.05,2189.44
ORD-202411-09795,2024-11-19,2024-11-23,Second Class,CUST-1448,Priya Reddy,Home Office,South,Andhra Pradesh,PROD-0141,Coffee Table,Furniture,Tables,6708.53,1,0.1,-70.0
ORD-202409-00347,2024-09-24,2024-09-30,Standard Class,CUST-1389,Vivaan Joshi,Home Office,North,Punjab,PROD-0148,Kitchen Storage Rack,Furniture,Storage,17556.28,1,0.2,-64.87
ORD-202203-02026,2022-03-07,2022-03-13,Standard Class,CUST-1192,Manish Chatterjee,Home Office,West,Gujarat,PROD-0137,Recliner Chair,Furniture,Chairs,32862.16,1,0.0,6527.46
ORD-202106-08404,2021-06-28,2021-06-29,First Class,CUST-1417,Sai Dubey,Consumer,South,Kerala,PROD-0116,Samsung Galaxy Book,Technology,Laptops,174091.38,5,0.05,46523.55
ORD-202411-05083,2024-11-23,2024-11-23,Same Day,CUST-1120,Vivaan Singh,Corporate,East,Bihar,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,8293.11,3,0.1,1453.8
ORD-202202-07230,2022-02-22,2022-02-28,Standard Class,CUST-1465,Shruti Kumar,Small Business,North,Uttarakhand,PROD-0130,Apple Watch Ultra,Technology,Accessories,10532.42,2,0.15,3440.82
ORD-202111-08287,2021-11-02,2021-11-09,Standard Class,CUST-1484,Rohan Banerjee,Corporate,North,Rajasthan,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,3969.57,5,0.05,571.15
ORD-202209-00097,2022-09-12,2022-09-18,Standard Class,CUST-1403,Mohit Menon,Corporate,East,Assam,PROD-0172,Projector Portable,Office Supplies,Office Equipment,21167.86,3,0.0,4142.84
ORD-202401-05355,2024-01-23,2024-01-24,First Class,CUST-1057,Aditya Sinha,Consumer,East,West Bengal,PROD-0124,AirPods Pro,Technology,Accessories,11469.19,1,0.05,2805.08
ORD-202403-09219,2024-03-14,2024-03-20,Standard Class,CUST-1334,Gaurav Reddy,Consumer,North,Delhi,PROD-0176,File Folder Pack,Office Supplies,Binders & Organizers,3406.33,1,0.0,516.62
ORD-202306-01517,2023-06-25,2023-07-02,Standard Class,CUST-1463,,Corporate,East,Bihar,PROD-0108,Realme GT 5,Technology,Phones,18527.96,1,0.1,3552.97
ORD-202404-00120,2024-04-12,2024-04-15,Standard Class,CUST-1317,Tanvi Khanna,Consumer,East,West Bengal,PROD-0152,Wall Art Set,Furniture,Furnishings,19319.09,2,0.05,1641.27
ORD-202208-02690,2022-08-12,2022-08-13,First Class,CUST-1238,Riya Mehra,Consumer,South,Karnataka,PROD-0105,Xiaomi 14,Technology,Phones,34143.84,1,0.1,3852.67
ORD-202104-05975,2021-04-07,2021-04-10,Second Class,CUST-1440,Kavita Kumar,Consumer,West,Maharashtra,PROD-0126,JBL Flip 6,Technology,Accessories,12202.61,1,0.05,2601.95
ORD-202211-07451,2022-11-24,2022-11-27,First Class,CUST-1488,Akash Patel,Consumer,West,Madhya Pradesh,PROD-0109,MacBook Air M2,Technology,Laptops,92525.6,3,0.15,27623.18
ORD-202107-00034,2021-07-01,2021-07-06,Standard Class,CUST-1170,Anjali Dubey,Corporate,North,Delhi,PROD-0122,Xiaomi Pad 6,Technology,Tablets,18768.37,1,0.0,3831.28
ORD-202411-09841,2024-11-26,2024-12-03,Standard Class,CUST-1105,Aditya Mehra,Small Business,East,Assam,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,523916.25,4,0.0,93410.05
ORD-202408-08167,2024-08-11,2024-08-14,Standard Class,CUST-1290,Ritika Verma,Corporate,East,Odisha,PROD-0166,Gel Pen Pack 20,Office Supplies,Writing,4859.35,2,0.15,1570.16
ORD-202305-07966,2023-05-03,2023-05-08,Standard Class,CUST-1208,Sneha Pandey,Corporate,East,Jharkhand,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,5310.29,1,0.1,453.64
ORD-202407-06625,2024-07-15,2024-07-18,Standard Class,CUST-1298,Sanjay Chatterjee,Consumer,East,Jharkhand,PROD-0153,Cushion Cover Set,Furniture,Furnishings,31549.23,3,0.15,731.97
ORD-202102-02289,2021-02-25,2021-03-02,Standard Class,CUST-1449,Varun Yadav,Consumer,West,Maharashtra,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,2138.24,1,0.25,-183.16
ORD-202407-05842,2024-07-11,2024-07-11,Same Day,CUST-1004,Manish Verma,Corporate,North,Delhi,PROD-0116,Samsung Galaxy Book,Technology,Laptops,174604.76,2,0.0,50991.59
ORD-202309-04809,2023-09-09,2023-09-11,Second Class,CUST-1059,Sara Tiwari,Consumer,South,Andhra Pradesh,PROD-0162,Parker Pen Set,Office Supplies,Writing,407.52,1,0.15,109.04
ORD-202401-04739,2024-01-08,2024-01-15,Standard Class,CUST-1091,Vikram Saxena,Consumer,North,Haryana,PROD-0129,Anker PowerBank 20K,Technology,Accessories,12777.49,2,0.0,3207.54
ORD-202409-04293,2024-09-02,2024-09-06,Standard Class,CUST-1356,Nikhil Saxena,Corporate,South,Telangana,PROD-0111,HP Spectre x360,Technology,Laptops,645828.74,5,0.0,184741.06
ORD-202306-06843,2023-06-14,2023-06-17,Standard Class,CUST-1494,,Consumer,East,Odisha,PROD-0153,Cushion Cover Set,Furniture,Furnishings,8053.95,2,0.2,-166.44
ORD-202404-04935,2024-04-07,2024-04-12,Standard Class,CUST-1331,Tanvi Chatterjee,Consumer,North,Uttarakhand,PROD-0110,Dell XPS 15,Technology,Laptops,113288.01,2,0.0,21883.78
ORD-202312-01938,2023-12-20,2023-12-23,Standard Class,CUST-1474,Kunal Mishra,Home Office,East,Assam,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,1411.19,1,0.3,-71.48
ORD-202305-00569,2023-05-18,2023-05-22,Standard Class,CUST-1244,Akash Das,Consumer,East,West Bengal,PROD-0111,HP Spectre x360,Technology,Laptops,55353.79,1,0.2,9608.26
ORD-202206-01255,2022-06-19,2022-06-20,First Class,CUST-1382,Harsh Dubey,Corporate,West,Goa,PROD-0103,OnePlus 12,Technology,Phones,30915.05,2,0.1,10306.79
ORD-202403-03101,2024-03-27,2024-03-29,Second Class,CUST-1167,Vivaan Banerjee,Consumer,East,Jharkhand,PROD-0106,Vivo X100,Technology,Phones,40846.32,2,0.0,9973.12
ORD-202305-00032,2023-05-20,2023-05-23,First Class,CUST-1432,Shruti Khanna,Home Office,West,Gujarat,PROD-0110,Dell XPS 15,Technology,Laptops,94254.8,1,0.05,21379.7
ORD-202411-08684,2024-11-12,2024-11-17,Standard Class,CUST-1392,,Consumer,West,Goa,PROD-0127,Logitech MX Master,Technology,Accessories,5849.6,3,0.05,933.62
ORD-202402-09593,2024-02-02,2024-02-05,First Class,CUST-1180,Krishna Mishra,Consumer,North,Rajasthan,PROD-0161,Envelope Pack 100,Office Supplies,Paper,2810.75,2,0.0,711.65
ORD-202312-00030,2023-12-11,2023-12-17,Standard Class,CUST-1266,Ishaan Banerjee,Corporate,South,Andhra Pradesh,PROD-0115,MSI Creator Z16,Technology,Laptops,185374.73,5,0.15,59928.48
ORD-202212-09619,2022-12-06,2022-12-09,Second Class,CUST-1343,Diya Iyer,Consumer,North,Haryana,PROD-0109,MacBook Air M2,Technology,Laptops,126211.04,1,0.05,41936.57
ORD-202408-03147,2024-08-15,2024-08-18,Standard Class,CUST-1073,Isha Banerjee,Consumer,North,Haryana,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,1225.46,2,0.0,462.38
ORD-202210-02971,2022-10-18,2022-10-21,First Class,CUST-1076,,Corporate,West,Gujarat,PROD-0114,Acer Predator Helios,Technology,Laptops,107614.83,1,0.0,13276.91
ORD-202412-07809,2024-12-07,2024-12-12,Standard Class,CUST-1314,Priya Chopra,Small Business,West,Goa,PROD-0131,Boat Airdopes 500,Technology,Accessories,14696.84,2,0.0,4896.63
ORD-202304-03871,2023-04-12,2023-04-16,Standard Class,CUST-1431,Aanya Tiwari,Consumer,South,Kerala,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,11238.43,1,0.15,795.95
ORD-202407-00107,2024-07-20,2024-07-24,Standard Class,CUST-1204,Sneha Bhatia,Home Office,South,Telangana,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,83777.6,3,0.05,11113.45
ORD-202312-03289,2023-12-07,2023-12-10,Second Class,CUST-1341,Vivaan Kumar,Consumer,North,Punjab,PROD-0110,Dell XPS 15,Technology,Laptops,285209.4,3,0.1,76900.88
ORD-202204-06707,2022-04-07,2022-04-14,Standard Class,CUST-1493,Sai Khanna,Consumer,East,Odisha,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,111670.93,1,0.0,22244.05
ORD-202107-02955,2021-07-26,2021-07-31,Second Class,CUST-1446,Krishna Bhatia,Small Business,West,Madhya Pradesh,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,4624.91,3,0.05,1125.91
ORD-202404-06348,2024-04-20,2024-04-25,Standard Class,CUST-1112,Ritika Chopra,Consumer,West,Gujarat,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,8839.74,1,0.05,3283.16
ORD-202306-05697,2023-06-18,2023-06-23,Standard Class,CUST-1404,Pooja Joshi,Home Office,West,Maharashtra,PROD-0109,MacBook Air M2,Technology,Laptops,145992.86,1,0.0,41862.91
ORD-202107-02211,2021-07-04,2021-07-10,Standard Class,CUST-1219,Shivam Mishra,Corporate,North,Delhi,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,44051.12,3,0.1,14507.53
ORD-202301-01531,2023-01-04,2023-01-08,Standard Class,CUST-1146,Tushar Mukherjee,Consumer,South,Tamil Nadu,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,637.19,2,0.1,125.76
ORD-202302-01316,2023-02-03,2023-02-03,Same Day,CUST-1020,Gaurav Iyer,Consumer,North,Rajasthan,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,12254.85,3,0.15,1456.2
ORD-202311-03818,2023-11-15,2023-11-22,Standard Class,CUST-1025,Rajesh Iyer,Consumer,North,Haryana,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,116015.15,2,0.1,27851.58
ORD-202201-03316,2022-01-01,2022-01-04,Standard Class,CUST-1033,Ritika Jain,Consumer,West,Maharashtra,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,2435.13,1,0.1,514.93
ORD-202208-07375,2022-08-19,2022-08-26,Standard Class,CUST-1219,Shivam Mishra,Corporate,North,Delhi,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,118398.06,1,0.1,24526.47
ORD-202312-04077,2023-12-07,2023-12-12,Second Class,CUST-1455,Vikram Nair,Consumer,West,Gujarat,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,1519.4,1,0.15,440.38
ORD-202110-08199,2021-10-21,2021-10-21,Same Day,CUST-1028,Ishaan Iyer,Corporate,South,Tamil Nadu,PROD-0124,AirPods Pro,Technology,Accessories,4032.79,1,0.0,1226.26
ORD-202402-00374,2024-02-28,2024-03-04,Standard Class,CUST-1216,Rohan Patel,Consumer,East,West Bengal,PROD-0126,JBL Flip 6,Technology,Accessories,13359.23,1,0.0,2577.27
ORD-202312-05282,2023-12-27,2024-01-03,Standard Class,CUST-1244,Akash Das,Consumer,East,West Bengal,PROD-0142,Study Table,Furniture,Tables,10741.73,1,0.0,-329.61
ORD-202110-06600,2021-10-02,2021-10-07,Standard Class,CUST-1036,Varun Singh,Home Office,East,Odisha,PROD-0128,Samsung T7 SSD,Technology,Accessories,44592.31,4,0.05,14558.48
ORD-202205-01027,2022-05-02,2022-05-05,Standard Class,CUST-1303,Komal Jain,Corporate,West,Goa,PROD-0102,Samsung Galaxy S24,Technology,Phones,32737.5,2,0.05,6272.59
ORD-202105-05970,2021-05-13,2021-05-16,Standard Class,CUST-1370,Tushar Mehra,Consumer,North,Rajasthan,PROD-0108,Realme GT 5,Technology,Phones,17828.76,1,0.05,4037.41
ORD-202312-05478,2023-12-17,2023-12-22,Second Class,CUST-1160,Rekha Joshi,Corporate,West,Maharashtra,PROD-0111,HP Spectre x360,Technology,Laptops,99537.16,1,0.1,13687.93
ORD-202205-06706,2022-05-09,2022-05-11,Second Class,CUST-1149,Krishna Khanna,Consumer,West,Goa,PROD-0104,Google Pixel 8,Technology,Phones,51237.98,2,0.1,14744.75
ORD-202205-00851,2022-05-27,2022-05-31,Standard Class,CUST-1487,Rahul Agarwal,Consumer,East,Bihar,PROD-0151,Carpet Persian Style,Furniture,Furnishings,8776.98,1,0.1,986.73
ORD-202106-08073,2021-06-26,2021-06-29,Second Class,CUST-1277,Suresh Jain,Home Office,South,Telangana,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,451.2,1,0.05,123.3
